,user,prediction
100589,571,
100593,302,
100594,275,
100596,475,
100600,208,
100601,517,
100603,540,
100606,588,
100608,321,
100610,385,
100613,329,
100614,223,
100616,22,
100617,305,
100618,355,
100622,163,
100623,19,
100626,41,
100627,2910,
100630,531,
100631,202,
100637,438,
100638,467,
100639,543,
100640,524,
100641,509,
100643,50,
100646,591,
100647,482,
100650,621,
100651,608,
100657,349,
100659,566,
100660,302,
100661,46,
100665,208,
100667,368,
100670,1877,
100671,285,
100672,319,
100673,429,
100675,402,
100678,127,
100681,331,
100683,129,
100684,543,
100686,261,
100690,550,
100692,352,
100703,587,
100704,26,
100706,157,
100707,190,
100708,367,
100709,476,
100714,292,
100715,54,
100722,175,
100724,498,
100725,161,
100726,520,
100727,549,
100730,62,
100731,411,
100734,424,
100735,466,
100736,26,
100744,549,
100745,533,
100746,181,
100747,62,
100748,352,
100750,424,
100751,284,
100752,131,
100757,229,
100761,513,
100762,76,
100764,476,
100770,202,
100771,552,
100773,549,
100774,543,
100775,264,
100778,216,
100779,181,
100781,352,
100782,272,
100784,424,
100785,123,
100789,475,
100791,588,
100795,493,
100799,5,
100807,524,
100810,482,
100812,195,
100815,424,
100818,36,
100822,451,
100823,53,
100824,588,
100825,593,
100826,253,
100830,319,
100835,308,
100837,292,
100852,173,
100853,161,
100854,1287,
100857,524,
100858,267,
100859,293,
100861,2980,
100863,411,
100865,550,
100867,195,
100868,287,
100870,149,
100876,393,
100877,53,
100878,332,
100880,493,
100882,389,
100883,550,
100884,352,
100886,466,
100887,149,
100893,412,
100894,587,
100896,329,
100900,355,
100901,386,
100902,442,
100903,308,
100904,570,
100910,537,
100912,301,
100914,549,
100915,331,
100918,543,
100919,524,
100920,216,
100921,261,
100923,482,
100924,550,
100925,338,
100926,352,
100928,595,
100931,454,
100934,53,
100936,601,
100945,175,
100947,2947,
100948,229,
100949,161,
100954,166,
100955,524,
100956,509,
100961,464,
100964,131,
100967,187,
100971,107,
100972,62,
100973,148,
100974,516,
100976,53,
100977,255,
100978,588,
100979,321,
100980,108,
100981,368,
100982,210,
100983,436,
100986,192,
100987,103,
100989,336,
100990,601,
100991,22,
100992,93,
100995,355,
101001,308,
101002,328,
101006,163,
101008,560,
101009,117,
101010,563,
101013,179,
101015,316,
101017,462,
101019,229,
101021,445,
101022,549,
101025,343,
101026,585,
101028,438,
101030,543,
101031,533,
101032,264,
101034,509,
101036,73,
101037,245,
101038,113,
101039,482,
101041,550,
101042,338,
101043,352,
101044,195,
101049,90,
101051,75,
101053,58,
101054,204,
101055,508,
101057,198,
101059,424,
101061,42,
101062,337,
101063,566,
101065,571,
101074,134,
101077,451,
101079,613,
101083,285,
101084,230,
101085,319,
101087,346,
101088,224,
101091,291,
101095,178,
101097,415,
101099,447,
101101,366,
101105,35,
101106,583,
101108,326,
101109,173,
101111,161,
101114,238,
101115,314,
101119,635,
101121,293,
101122,216,
101125,62,
101127,411,
101128,558,
101129,550,
101130,352,
101134,630,
101135,433,
101137,303,
101139,33,
101140,204,
101141,150,
101143,424,
101144,2,
101146,133,
101147,253,
101148,319,
101149,225,
101152,1,
101153,442,
101154,169,
101161,518,
101164,30,
101166,138,
101167,187,
101168,148,
101170,516,
101173,133,
101174,322,
101176,368,
101180,319,
101184,96,
101186,268,
101191,531,
101192,202,
101195,549,
101197,331,
101201,288,
101202,62,
101203,411,
101204,482,
101208,469,
101209,487,
101211,204,
101214,123,
101216,499,
101219,405,
101223,187,
101224,148,
101225,463,
101229,1265,
101230,53,
101231,481,
101233,296,
101234,78,
101236,613,
101240,34,
101244,300,
101245,412,
101248,26,
101249,626,
101251,192,
101252,271,
101253,329,
101259,601,
101260,22,
101263,233,
101264,346,
101265,476,
101268,224,
101269,556,
101271,355,
101275,146,
101279,631,
101281,6,
101283,3,
101284,308,
101285,470,
101286,500,
101287,570,
101288,306,
101290,634,
101293,48,
101296,268,
101300,19,
101301,92,
101302,419,
101303,117,
101310,563,
101314,37,
101315,531,
101316,462,
101317,202,
101323,35,
101324,583,
101325,614,
101327,310,
101331,326,
101332,114,
101333,494,
101336,555,
101337,49,
101338,176,
101339,520,
101340,629,
101342,549,
101344,136,
101345,453,
101348,343,
101350,438,
101351,166,
101352,543,
101353,264,
101358,10,
101361,45,
101363,216,
101365,261,
101367,181,
101368,510,
101369,73,
101370,237,
101371,24,
101377,411,
101379,528,
101382,550,
101386,338,
101387,352,
101391,490,
101393,75,
101394,630,
101397,534,
101398,536,
101399,204,
101401,541,
101402,106,
101403,198,
101405,424,
101406,379,
101407,454,
101410,499,
101412,466,
101413,566,
101416,131,
101419,184,
101420,302,
101421,186,
101422,410,
101424,551,
101425,18,
101429,36,
101431,587,
101434,238,
101435,97,
101437,451,
101442,235,
101443,326,
101444,173,
101445,549,
101448,33,
101451,85,
101454,296,
101455,321,
101462,329,
101464,409,
101465,372,
101468,416,
101472,274,
101473,429,
101474,169,
101475,295,
101477,582,
101480,306,
101481,163,
101484,19,
101485,92,
101486,64,
101488,484,
101490,2910,
101492,189,
101493,61,
101494,531,
101495,202,
101500,301,
101501,445,
101504,514,
101505,549,
101508,273,
101509,438,
101510,166,
101512,524,
101513,533,
101514,264,
101515,63,
101516,395,
101517,509,
101518,293,
101521,82,
101522,181,
101523,591,
101524,70,
101527,482,
101528,390,
101529,195,
101532,621,
101533,608,
101535,272,
101536,426,
101539,370,
101542,561,
101543,147,
101544,349,
101547,284,
101549,135,
101551,506,
101553,302,
101554,46,
101563,53,
101564,368,
101568,1877,
101569,329,
101570,460,
101572,319,
101578,429,
101582,309,
101583,563,
101584,590,
101586,531,
101588,229,
101594,524,
101596,102,
101598,237,
101600,411,
101601,482,
101610,454,
101611,199,
101615,516,
101620,211,
101621,368,
101622,406,
101624,76,
101625,1877,
101631,222,
101632,604,
101633,319,
101634,493,
101635,225,
101636,232,
101640,185,
101641,355,
101642,618,
101643,473,
101646,363,
101649,218,
101650,429,
101652,283,
101655,57,
101656,570,
101657,306,
101660,96,
101663,5,
101664,163,
101665,258,
101669,92,
101673,207,
101674,127,
101675,531,
101677,202,
101679,9,
101682,583,
101684,229,
101685,301,
101686,445,
101687,1287,
101690,244,
101692,439,
101694,331,
101695,391,
101696,389,
101697,403,
101701,320,
101703,82,
101704,113,
101705,156,
101708,528,
101709,214,
101710,338,
101717,228,
101718,204,
101719,575,
101722,147,
101727,337,
101728,149,
101733,302,
101736,174,
101738,208,
101741,590,
101742,541,
101743,148,
101745,516,
101747,53,
101748,255,
101751,321,
101753,368,
101755,192,
101756,271,
101757,329,
101759,601,
101760,22,
101761,93,
101762,476,
101770,328,
101771,40,
101773,431,
101774,48,
101776,163,
101777,117,
101778,563,
101780,179,
101781,461,
101783,462,
101784,202,
101786,610,
101788,445,
101791,549,
101795,438,
101799,543,
101800,524,
101801,264,
101803,181,
101804,73,
101805,245,
101806,482,
101807,528,
101809,550,
101811,335,
101812,352,
101813,195,
101815,151,
101816,58,
101817,204,
101818,575,
101819,508,
101821,260,
101822,198,
101824,424,
101826,454,
101828,199,
101829,42,
101830,337,
101831,566,
101833,571,
101835,302,
101842,134,
101848,587,
101849,26,
101851,319,
101853,474,
101856,352,
101858,187,
101859,148,
101862,53,
101866,300,
101869,44,
101870,192,
101871,271,
101872,103,
101873,329,
101874,604,
101875,319,
101876,157,
101878,435,
101882,212,
101884,169,
101887,163,
101895,49,
101896,549,
101897,331,
101898,129,
101900,543,
101901,524,
101902,533,
101903,403,
101904,509,
101909,288,
101911,477,
101912,482,
101913,29,
101914,528,
101916,550,
101918,352,
101919,256,
101926,204,
101927,147,
101928,349,
101929,424,
101930,42,
101931,149,
101932,118,
101933,302,
101934,174,
101936,134,
101941,173,
101943,195,
101945,1265,
101947,436,
101948,476,
101950,572,
101951,92,
101952,563,
101956,453,
101957,438,
101958,543,
101960,195,
101964,12,
101966,425,
101968,524,
101969,482,
101971,195,
101972,302,
101974,148,
101976,392,
101980,65,
101982,53,
101983,255,
101984,481,
101985,588,
101988,133,
101989,513,
101990,613,
101991,530,
101992,101,
101993,126,
101995,385,
102000,300,
102001,406,
102002,412,
102005,332,
102006,192,
102007,271,
102008,236,
102009,329,
102011,388,
102012,417,
102014,409,
102018,22,
102019,604,
102020,319,
102022,93,
102023,190,
102024,225,
102025,556,
102027,355,
102030,435,
102034,259,
102039,297,
102042,212,
102044,442,
102048,205,
102049,308,
102050,429,
102051,169,
102052,139,
102053,295,
102054,431,
102056,377,
102059,306,
102060,120,
102062,491,
102064,96,
102068,48,
102069,266,
102071,163,
102072,268,
102074,258,
102075,19,
102076,397,
102079,117,
102080,579,
102083,309,
102084,425,
102092,615,
102094,461,
102095,523,
102098,531,
102099,462,
102100,202,
102101,374,
102102,231,
102104,609,
102107,398,
102115,456,
102116,441,
102118,326,
102120,173,
102121,220,
102122,301,
102124,4,
102127,23,
102129,49,
102130,162,
102131,549,
102133,130,
102134,624,
102135,453,
102138,87,
102139,273,
102140,343,
102141,439,
102142,331,
102143,438,
102144,129,
102145,166,
102147,400,
102148,543,
102149,524,
102150,533,
102151,264,
102152,403,
102153,509,
102156,518,
102161,216,
102163,261,
102164,418,
102169,181,
102170,249,
102171,288,
102172,394,
102173,289,
102174,2980,
102175,73,
102176,245,
102177,591,
102181,125,
102184,351,
102186,411,
102187,477,
102188,482,
102191,29,
102192,226,
102194,526,
102195,528,
102197,323,
102202,338,
102203,352,
102205,195,
102206,256,
102212,457,
102217,272,
102222,426,
102226,170,
102227,536,
102229,58,
102230,204,
102231,421,
102232,575,
102233,150,
102234,508,
102237,260,
102238,116,
102239,147,
102240,198,
102243,349,
102244,424,
102245,123,
102246,342,
102247,373,
102248,454,
102250,270,
102251,284,
102253,248,
102254,522,
102255,42,
102256,566,
102258,149,
102259,118,
102263,302,
102266,275,
102267,282,
102270,174,
102274,18,
102278,521,
102280,36,
102281,208,
102282,496,
102284,516,
102285,580,
102286,53,
102288,436,
102292,602,
102294,601,
102295,22,
102301,442,
102305,48,
102308,117,
102309,262,
102310,563,
102312,202,
102314,629,
102315,585,
102317,438,
102318,543,
102320,509,
102322,510,
102323,25,
102324,73,
102329,272,
102330,58,
102332,260,
102334,284,
102335,566,
102336,131,
102339,302,
102340,475,
102342,148,
102343,31,
102346,481,
102348,412,
102351,26,
102352,577,
102362,169,
102363,452,
102365,117,
102370,462,
102373,175,
102376,441,
102377,326,
102379,176,
102380,549,
102382,314,
102385,533,
102386,264,
102389,10,
102392,216,
102394,181,
102395,245,
102396,591,
102398,121,
102399,482,
102401,550,
102402,352,
102403,195,
102406,272,
102408,536,
102409,424,
102410,454,
102413,42,
102414,566,
102415,410,
102417,148,
102420,580,
102421,53,
102422,481,
102425,101,
102429,604,
102430,122,
102433,435,
102437,40,
102441,163,
102442,279,
102446,461,
102448,202,
102452,624,
102455,533,
102456,264,
102457,509,
102459,293,
102462,181,
102463,73,
102464,245,
102466,477,
102467,482,
102469,338,
102470,195,
102473,272,
102474,254,
102476,58,
102478,567,
102479,198,
102480,344,
102481,424,
102482,123,
102484,566,
102487,18,
102488,475,
102491,602,
102493,139,
102495,563,
102496,550,
102497,454,
102499,148,
102501,53,
102502,255,
102503,321,
102504,101,
102506,412,
102508,27,
102511,44,
102512,236,
102515,223,
102516,601,
102517,93,
102518,539,
102519,224,
102522,146,
102529,631,
102531,169,
102532,139,
102541,117,
102544,262,
102545,563,
102546,523,
102548,547,
102549,202,
102550,387,
102553,173,
102554,23,
102555,520,
102556,629,
102557,549,
102558,130,
102559,238,
102560,624,
102562,453,
102564,627,
102566,331,
102568,264,
102572,10,
102573,518,
102575,216,
102576,181,
102578,2980,
102579,245,
102583,125,
102584,411,
102585,29,
102586,526,
102587,550,
102588,338,
102589,195,
102594,151,
102596,536,
102597,105,
102598,58,
102599,83,
102600,567,
102601,424,
102602,284,
102603,42,
102604,566,
102606,118,
102607,571,
102608,18,
102611,148,
102613,451,
102614,481,
102615,613,
102618,230,
102623,339,
102625,415,
102628,366,
102629,461,
102630,202,
102632,326,
102634,161,
102637,524,
102638,293,
102640,2980,
102641,245,
102644,558,
102645,338,
102647,515,
102648,131,
102650,67,
102658,205,
102662,173,
102665,550,
102668,551,
102669,180,
102670,148,
102671,392,
102673,65,
102676,101,
102678,412,
102680,604,
102681,93,
102686,308,
102687,429,
102688,169,
102691,48,
102693,19,
102694,560,
102696,366,
102698,462,
102701,326,
102703,549,
102704,130,
102708,509,
102710,216,
102711,261,
102713,249,
102714,245,
102717,351,
102718,411,
102719,477,
102720,29,
102721,550,
102723,256,
102727,426,
102729,105,
102730,58,
102731,33,
102733,198,
102735,344,
102736,349,
102737,424,
102739,123,
102741,566,
102742,149,
102746,53,
102749,548,
102751,305,
102755,94,
102758,117,
102762,2910,
102765,175,
102768,278,
102769,59,
102770,449,
102771,520,
102773,543,
102775,524,
102778,216,
102781,245,
102783,621,
102785,354,
102786,536,
102787,33,
102788,204,
102789,424,
102793,148,
102794,53,
102798,336,
102799,602,
102800,22,
102802,305,
102807,2910,
102808,563,
102812,278,
102813,445,
102815,166,
102817,390,
102818,352,
102819,58,
102820,541,
102821,424,
102825,153,
102826,475,
102828,155,
102831,26,
102832,329,
102833,601,
102834,225,
102835,346,
102836,476,
102840,474,
102843,531,
102845,8,
102846,543,
102847,216,
102848,528,
102849,323,
102850,338,
102854,203,
102858,199,
102861,628,
102862,187,
102863,53,
102867,82,
102868,482,
102872,587,
102873,26,
102876,601,
102877,476,
102880,308,
102883,438,
102884,543,
102885,524,
102886,62,
102888,242,
102889,566,
102893,146,
102896,340,
102897,19,
102902,462,
102904,537,
102905,278,
102908,465,
102909,97,
102910,533,
102911,509,
102912,216,
102915,245,
102917,390,
102918,550,
102921,621,
102923,536,
102924,33,
102926,424,
102934,358,
102935,9,
102938,509,
102940,364,
102943,148,
102944,1265,
102946,53,
102947,255,
102949,368,
102953,26,
102954,271,
102955,329,
102957,336,
102959,602,
102960,372,
102969,474,
102971,479,
102974,292,
102976,48,
102977,268,
102979,92,
102980,257,
102981,117,
102984,309,
102985,563,
102987,366,
102988,461,
102989,531,
102991,17,
102992,505,
102997,445,
102999,438,
103000,166,
103002,543,
103005,356,
103006,245,
103008,62,
103009,550,
103011,335,
103012,352,
103013,195,
103017,90,
103018,151,
103019,272,
103021,58,
103022,204,
103023,508,
103026,424,
103028,42,
103029,337,
103030,566,
103031,571,
103032,302,
103037,134,
103038,407,
103039,148,
103040,471,
103041,392,
103043,251,
103044,1265,
103045,53,
103046,255,
103048,530,
103049,436,
103052,44,
103053,271,
103054,336,
103056,602,
103058,22,
103059,360,
103060,556,
103061,355,
103066,13,
103068,500,
103069,359,
103071,634,
103072,48,
103074,92,
103075,257,
103076,117,
103080,563,
103082,316,
103083,461,
103084,462,
103086,17,
103090,173,
103091,301,
103093,445,
103094,629,
103095,136,
103096,453,
103097,343,
103098,585,
103100,438,
103101,166,
103102,543,
103105,389,
103106,509,
103108,10,
103110,73,
103111,245,
103112,480,
103114,550,
103116,352,
103119,60,
103122,272,
103123,204,
103124,421,
103125,413,
103126,541,
103128,424,
103129,199,
103130,284,
103132,337,
103133,566,
103134,357,
103135,571,
103136,302,
103138,632,
103139,475,
103140,187,
103141,588,
103142,193,
103144,140,
103149,173,
103150,549,
103153,97,
103154,591,
103163,1265,
103165,53,
103166,133,
103168,633,
103170,34,
103171,368,
103175,159,
103178,329,
103180,223,
103183,601,
103184,604,
103186,416,
103188,355,
103189,386,
103190,581,
103197,274,
103199,218,
103200,16,
103203,429,
103205,402,
103206,432,
103207,582,
103209,48,
103210,163,
103211,268,
103216,92,
103217,415,
103220,484,
103222,15,
103223,43,
103226,531,
103227,202,
103232,310,
103233,290,
103237,514,
103238,549,
103241,438,
103242,448,
103245,63,
103246,403,
103247,459,
103248,509,
103251,45,
103252,569,
103254,38,
103255,261,
103257,411,
103258,528,
103261,352,
103263,287,
103265,75,
103266,151,
103275,83,
103277,424,
103279,499,
103280,119,
103281,506,
103285,302,
103287,186,
103288,605,
103290,628,
103298,392,
103299,481,
103301,126,
103304,192,
103306,539,
103307,355,
103309,435,
103310,146,
103312,297,
103315,308,
103316,169,
103318,295,
103320,377,
103326,48,
103328,19,
103329,560,
103334,366,
103335,523,
103339,173,
103340,549,
103343,533,
103344,264,
103345,403,
103346,509,
103348,288,
103349,245,
103352,411,
103353,477,
103354,29,
103355,550,
103356,338,
103360,272,
103362,426,
103364,58,
103365,33,
103366,198,
103368,349,
103369,424,
103371,42,
103372,566,
103373,149,
103374,118,
103375,302,
103380,18,
103386,81,
103387,183,
103393,205,
103398,327,
103399,366,
103400,461,
103401,107,
103403,307,
103405,391,
103406,97,
103407,216,
103409,550,
103416,123,
103417,4169,
103419,279,
103421,461,
103425,53,
103429,406,
103430,412,
103433,329,
103435,388,
103439,319,
103445,631,
103451,258,
103452,425,
103454,461,
103455,231,
103457,398,
103460,326,
103461,220,
103463,23,
103464,549,
103465,624,
103466,314,
103467,331,
103469,543,
103470,524,
103471,264,
103474,482,
103477,338,
103481,536,
103483,33,
103484,424,
103485,123,
103490,275,
103493,36,
103494,208,
103495,385,
103501,235,
103503,615,
103505,326,
103506,549,
103510,216,
103514,204,
103523,235,
103537,516,
103538,137,
103540,53,
103543,602,
103545,476,
103546,452,
103547,48,
103548,117,
103549,563,
103551,445,
103552,549,
103553,130,
103554,453,
103555,343,
103558,245,
103560,550,
103566,521,
103569,634,
103570,92,
103572,629,
103573,166,
103575,509,
103576,73,
103577,195,
103578,75,
103581,200,
103582,119,
103583,148,
103585,53,
103587,368,
103591,192,
103592,319,
103596,531,
103600,549,
103601,331,
103602,62,
103608,131,
103609,149,
103613,195,
103615,119,
103618,392,
103619,601,
103620,225,
103622,474,
103623,308,
103626,380,
103627,136,
103631,242,
103635,36,
103636,392,
103637,1265,
103639,368,
103640,26,
103644,111,
103645,355,
103649,308,
103650,570,
103651,48,
103652,268,
103655,531,
103656,301,
103657,438,
103660,509,
103663,62,
103665,482,
103666,550,
103667,352,
103670,595,
103673,123,
103675,199,
103678,302,
103679,628,
103683,412,
103684,550,
103685,195,
103686,195,
103690,451,
103691,588,
103694,126,
103695,28,
103696,183,
103698,300,
103699,412,
103701,27,
103703,157,
103704,476,
103705,140,
103706,556,
103707,146,
103710,205,
103712,295,
103714,377,
103718,620,
103722,258,
103725,112,
103731,583,
103733,307,
103734,326,
103735,173,
103737,59,
103739,549,
103740,624,
103741,136,
103742,314,
103745,391,
103746,97,
103747,635,
103748,102,
103749,518,
103753,591,
103755,62,
103756,156,
103759,214,
103761,550,
103764,109,
103765,534,
103766,33,
103769,424,
103770,131,
103774,172,
103776,208,
103777,530,
103780,548,
103781,225,
103784,429,
103785,5,
103788,2910,
103790,173,
103791,278,
103792,59,
103794,524,
103795,533,
103797,390,
103799,352,
103800,195,
103801,536,
103802,33,
103803,424,
103804,149,
103806,420,
103807,138,
103808,187,
103809,1645,
103810,4169,
103811,2018,
103812,4467,
103813,148,
103817,137,
103818,1265,
103819,481,
103823,155,
103824,34,
103825,368,
103830,26,
103831,192,
103833,329,
103836,223,
103840,409,
103841,601,
103842,372,
103843,230,
103844,319,
103845,157,
103846,232,
103847,346,
103849,556,
103852,325,
103853,386,
103856,146,
103863,308,
103865,169,
103867,402,
103868,432,
103869,570,
103873,620,
103875,48,
103876,163,
103880,419,
103885,15,
103889,531,
103890,462,
103892,202,
103900,175,
103904,35,
103905,594,
103906,310,
103914,549,
103916,244,
103921,273,
103922,439,
103924,331,
103925,428,
103928,438,
103929,467,
103933,524,
103937,403,
103939,10,
103941,267,
